ncm, scnp
89013000,30001
89019000,30001
89020010,30001
89020090,30001
89031000,30001
89039100,30001
89039200,30001
89039900,30001
89040000,30001
89051000,30001
89052000,30001
89059000,30001
89061000,30001
89069000,30001
89071000,30001
89079000,30001
89080000,30001
90011011,27001
90011019,27001
90011020,27001
90012000,26004
90013000,31802
90014000,31802
90015000,31802
90019010,26004
90019090,26004
90021110,26004
90021120,26004
90021190,26004
90021900,26004
90022010,26004
90022090,26004
90029000,26004
90031100,31802
90031910,31802
90031990,31802
90039010,31802
90039090,31802
90041000,31802
90049010,31802
90049020,31802
90049090,31802
90051000,26004
90058000,26004
90059010,26004
90059090,26004
90061000,26004
90061010,26004
90061090,26004
90063000,26004
90064000,26004
90065100,26004
90065200,26004
90065310,26004
90065320,26004
90065910,26004
90065921,26004
90065929,26004
90066100,26004
90066900,26004
90069110,26004
90069190,26004
90069900,26004
90071000,26004
90071100,26004
90071900,26004
90072010,26004
90072020,26004
90072090,26004
90072091,26004
90072099,26004
90079100,26004
90079200,26004
90081000,26004
90082010,26004
90082090,26004
90083000,26004
90084000,26004
90085000,26004
90089000,26004
90101010,26004
90101020,26004
90101090,26004
90105010,26004
90105020,26004
90105090,26004
90106000,26004
90109010,26004
90109090,26004
90111000,26004
90112010,26004
90112020,26004
90112030,26004
90118010,26004
90118090,26004
90119010,26004
90119090,26004
90121010,26004
90121090,26004
90129010,26004
90129090,26004
90131010,26004
90131090,26004
90132000,26004
90138010,26004
90138090,26004
90139000,26004
90141000,26004
90142010,26004
90142020,26004
90142030,26004
90142090,26004
90148010,26004
90148090,26004
90149000,26004
90151000,26004
90152010,26004
90152090,26004
90153000,26004
90154000,26004
90158010,26004
90158090,26004
90159010,26004
90159090,26004
90160010,26004
90160090,26004
90171010,26004
90171090,26004
90172000,26004
90173010,26004
90173020,26004
90173090,26004
90178010,26004
90178090,26004
90179010,26004
90179090,26004
90181100,26004
90181210,26004
90181290,26004
90181300,26004
90181410,26004
90181420,26004
90181490,26004
90181910,26004
90181920,26004
90181930,26004
90181980,26004
90181990,26004
90182010,26004
90182020,26004
90182090,26004
90183111,31802
90183119,31802
90183190,31802
90183211,31802
90183212,31802
90183219,31802
90183220,31802
90183910,31802
90183921,31802
90183922,31802
90183923,31802
90183924,31802
90183929,31802
90183930,31802
90183991,31802
90183999,31802
90184100,31802
90184911,31802
90184912,31802
90184919,31802
90184920,31802
90184940,26004
90184991,26004
90184999,31802
90185010,31802
90185090,31802
90189010,31802
90189021,31802
90189029,31802
90189031,31802
90189039,31802
90189040,31802
90189050,31802
90189091,31802
90189092,31802
90189093,26004
90189094,26004
90189095,31802
90189096,31802
90189099,31802
90191000,31802
90192010,31802
90192020,31802
90192030,31802
90192040,31802
90192090,31802
90200010,31802
90200090,31802
90211010,31802
90211020,31802
90211091,31802
90211099,31802
90212110,31802
90212190,31802
90212900,31802
90213110,31802
90213120,31802
90213190,31802
90213911,31802
90213919,31802
90213920,31802
90213930,31802
90213940,31802
90213980,31802
90213991,31802
90213999,31802
90214000,26004
90215000,26004
90219011,26004
90219019,31802
90219081,31802
90219082,31802
90219089,31802
90219091,26004
90219092,26004
90219099,31802
90221200,26004
90221311,26004
90221319,26004
90221390,26004
90221411,26004
90221412,26004
90221413,26004
90221419,26004
90221490,26004
90221910,26004
90221991,26004
90221999,26004
90222110,26004
90222120,26004
90222190,26004
90222910,26004
90222990,26004
90223000,26004
90229011,26004
90229012,26004
90229019,26004
90229080,26004
90229090,26004
90230000,31802
90241010,26004
90241020,26004
90241090,26004
90248011,26004
90248019,26004
90248021,26004
90248029,26004
90248090,26004
90249000,26004
90251110,31802
90251190,26004
90251910,26004
90251990,26004
90258000,26004
90259010,26004
90259090,26004
90261011,26004
90261019,26004
90261021,26004
90261029,26004
90262010,26004
90262090,26004
90268000,26004
90269010,26004
90269020,26004
90269090,26004
90271000,26004
90272011,26004
90272012,26004
90272019,26004
90272021,26004
90272029,26004
90273011,26004
90273019,26004
90273020,26004
90275010,26004
90275020,26004
90275030,26004
90275040,26004
90275050,26004
90275090,26004
90278011,26004
90278012,26004
90278013,26004
90278014,26004
90278020,26004
90278030,26004
90278090,26004
90278091,26004
90278099,26004
90279010,26004
90279091,26004
90279093,26004
90279099,26004
90281011,26004
90281019,26004
90281090,26004
90282010,26004
90282020,26004
90283011,26004
90283019,26004
90283021,26004
90283029,26004
90283031,26004
90283039,26004
90283090,26004
90289010,26004
90289090,26004
90291010,26004
90291090,26004
90292010,26004
90292020,26004
90299010,26004
90299090,26004
90301010,26004
90301090,26004
90302010,26004
90302021,26004
90302022,26004
90302029,26004
90302030,26004
90303100,26004
90303200,26004
90303311,26004
90303319,26004
90303321,26004
90303329,26004
90303390,26004
90303910,26004
90303990,26004
90304010,26004
90304020,26004
90304030,26004
90304090,26004
90308210,26004
90308290,26004
90308410,26004
90308420,26004
90308490,26004
90308910,26004
90308920,26004
90308930,26004
90308940,26004
90308990,26004
90309010,26004
90309090,26004
90311000,26004
90312010,26004
90312090,26004
90314100,26004
90314910,26004
90314920,26004
90314990,26004
90318011,26004
90318012,26004
90318020,26004
90318030,26004
90318040,26004
90318050,26004
90318060,26004
90318090,26004
90318091,26004
90318099,26004
90319010,26004
90319090,26004
90321010,26004
90321090,26004
90322000,26004
90328100,26004
90328911,27001
90328919,27001
90328921,29921
90328922,29921
90328923,29921
90328924,29921
90328925,29921
90328929,29921
90328930,26004
90328981,26004
90328982,26004
90328983,26004
90328984,26004
90328989,26004
90328990,26004
90329010,26004
90329091,26004
90329099,26004
90330000,26004
91011100,26004
91011900,26004
91012100,26004
91012900,26004
91019100,26004
91019900,26004
91021110,26004
91021190,26004
91021210,26004
91021220,26004
91021290,26004
91021900,26004
91022100,26004
91022900,26004
91029100,26004
91029900,26004
91031000,26004
91039000,26004
91040000,26004
91051100,26004
91051900,26004
91052100,26004
91052900,26004
91059100,26004
91059900,26004
91061000,26004
91069000,26004
91070010,26004
91070090,26004
91081110,26004
91081190,26004
91081200,26004
91081900,26004
91082000,26004
91089000,26004
91091000,26004
91091100,26004
91091900,26004
91099000,26004
91101110,26004
91101190,26004
91101200,26004
91101900,26004
91109000,26004
91111000,26004
91112010,26004
91112090,26004
91118000,26004
91119010,26004
91119090,26004
91122000,26004
91129000,26004
91131000,26004
91132000,26004
91139000,15001
91141000,26004
91142000,26004
91143000,26004
91144000,26004
91149010,26004
91149020,26004
91149030,26004
91149040,26004
91149050,26004
91149060,26004
91149070,26004
91149090,26004
92011000,31802
92012000,31802
92019000,31802
92021000,31802
92029000,31802
92051000,31802
92059000,31802
92060000,31802
92071010,31802
92071090,31802
92079010,31802
92079090,31802
92081000,31802
92089000,31802
92093000,31802
92099100,31802
92099200,31802
92099400,31802
92099900,31802
93011000,25001
93011100,25001
93011900,25001
93012000,25001
93019000,25001
93020000,25001
93031000,25001
93032000,25001
93033000,25001
93039000,25001
93040000,25001
93051000,25001
93052000,25001
93052100,25001
93052900,25001
93059090,25001
93059100,25001
93059900,25001
93062100,25001
93062900,25001
93063000,25001
93069000,25001
93070000,25001
94011010,30001
94011090,30001
94012000,29921
94013010,31801
94013090,31801
94014010,31801
94014090,31801
94015100,31801
94015900,31801
94016100,31801
94016900,31801
94017100,31801
94017900,31801
94018000,31801
94019010,31801
94019090,31801
94021000,31801
94029010,31802
94029020,31802
94029090,31802
94031000,31801
94032000,31801
94033000,31801
94034000,31801
94035000,31801
94036000,31801
94037000,31801
94038100,31801
94038900,31801
94039010,31801
94039090,31801
94041000,31801
94042100,31801
94042900,31801
94043000,13003
94049000,13003
94051010,27001
94051091,27001
94051092,27001
94051093,27001
94051099,27001
94052000,27001
94053000,27001
94054010,27001
94054090,27001
94055000,27001
94056000,31802
94059100,23003
94059200,22002
94059900,27001
94060010,25001
94060091,16001
94060092,25001
94060099,23002
95030010,31802
95030021,31802
95030022,31802
95030029,31802
95030031,31802
95030039,31802
95030040,31802
95030050,31802
95030060,31802
95030070,31802
95030080,31802
95030091,31802
95030097,31802
95030098,31802
95030099,31802
95041010,26003
95041091,26003
95041099,26003
95042000,31802
95043000,31802
95044000,31802
95045000,26003
95049010,31802
95049090,31802
95051000,31802
95059000,31802
95061100,31802
95061200,31802
95061900,31802
95062100,31802
95062900,31802
95063100,31802
95063200,31802
95063900,31802
95064000,31802
95065100,31802
95065900,31802
95066100,31802
95066200,31802
95066900,31802
95067000,31802
95069100,31802
95069900,31802
95071000,31802
95072000,31802
95073000,31802
95079000,31802
95081000,28003
95089010,28003
95089020,28003
95089030,28003
95089090,28003
96011000,31802
96019000,31802
96020010,31802
96020020,31802
96020090,31802
96031000,31802
96032100,31802
96032900,31802
96033000,31802
96034010,31802
96034090,31802
96035000,31802
96039000,31802
96040000,31802
96050000,15001
96061000,31802
96062100,31802
96062200,31802
96062900,31802
96063000,31802
96071100,31802
96071900,31802
96072000,31802
96081000,31802
96082000,31802
96083000,31802
96083100,31802
96083900,31802
96084000,31802
96085000,31802
96086000,31802
96089100,31802
96089981,31802
96089989,31802
96089990,31802
96091000,31802
96092000,31802
96099000,31802
96100000,31802
96110000,31802
96121011,31802
96121012,31802
96121013,31802
96121019,31802
96121090,31802
96122000,31802
96131000,31802
96132000,31802
96138000,29921
96139000,31802
96140000,31802
96151100,31802
96151900,31802
96159000,31802
96161000,31802
96162000,31802
96170010,31802
96170020,31802
96180000,31802
96190000,17002
97011000,90801
97019000,90801
97020000,90801
97030000,90801
97040000,90801
97050000,90801
97060000,90801
99900000,31802
99910000,31802
99920000,31802
99930000,46801
99940000,31802
99950000,77001
99960000,51001
99970000,31802
99980101,19914
99980102,19911
99980201,56001
99980202,56001
99997101,05802
99997102,31802
99997103,31802
99997104,31802
99999900,31802
